id csize PC1 PC10 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9
RT22_2014 5.21330022728111 -0.00253889129802865 0.00386356944339075 0.00311056940614748 0.000403684405343041 0.00563579624042016 0.00439151509247119 -0.0123046963911885 -0.00745683255628083 0.0148444885682688 -0.00463007496338684
RT23_2014 5.25338076367771 0.0047571857407154 -0.00500543406638596 0.00183798518217084 -0.00187941226569737 0.0470379302140243 0.00981842968347852 0.0229318550834933 -0.017317957903051 -0.0113757826902258 0.0017489013185384
RT40_2014 6.28439490507335 0.00033505686044156 -0.00286109843389135 -0.0107931760333981 -0.00258221225626982 -0.000819442421919072 0.00194903850221849 0.00243403858074557 -0.0104587712672538 -0.00154973902861225 0.00986923708134774
RT42_2014 5.0864600381617 -0.00500656918829017 0.00645782060301307 0.00427537308236063 0.00472575415045181 -0.000590612809464709 -0.00581472477939717 0.00694192389159361 0.00331033236791162 0.0108216755075517 0.0118422463385368
RT43_2014 5.20779007020121 0.00571769584006625 -0.0117038156210525 0.0137986094746284 -0.0183172365696991 -0.0127536436573413 -0.000312832402907311 -0.00654373800892065 0.00645151534202594 -0.023025782273493 0.00717089966409803
RT46_2014 5.29573389524441 -0.00645774748400379 -0.00776860532859507 -0.00711275369685966 0.00528095363674029 0.00707317090201549 0.00404983576024557 0.00340424992390972 -0.00844867743556969 -0.00922537008454504 -0.0110296230593149
RT47_2014 6.86326457664651 0.00028709361939633 0.00221552195281222 -0.00207471529558326 -0.00106498265618525 -0.0146257842174587 -0.0079955235650789 -0.000390912815164504 -0.00382176130795894 -0.0065149497708027 -6.58433112885972e-05
RT48_2014 5.38134159561287 0.00164911562298288 0.00131558960204647 0.00518706363731284 -0.00419737095042592 0.000896741581034709 0.00645636132005175 0.0095439961639626 0.00156508750395858 0.00468232989040789 -0.00130523024485865
RT49_2014 5.48456574191216 0.00552618986454661 0.0228519796896313 -0.00369800075370094 0.0121470970465422 -0.023943123611491 0.00469977896517388 0.00508638934415865 0.00720340814301628 0.00747340171818183 -0.00376368715550921
RT50_2014 5.99605568229935 -0.00150182327983933 0.00489650398458492 0.00130720048933197 -0.00800982159821341 0.0282166588559883 0.00559408348891998 -0.00248967204379767 -0.00292636143116417 -0.0107293207033146 0.00351045074764347
RT54_2014 5.69859386853287 0.00537046185062855 -0.00751583587960218 0.00172186809789576 -0.00699890515733406 -0.0183821019446457 -0.0034958261706563 0.0181865174708092 0.0126970767117911 -0.0065323644734714 0.000128210327834616
RT55_2014 5.16925951325027 0.0041650285401216 0.0121276961389282 -0.000440928863733008 -0.00379770563771204 0.0252100545794023 0.00149158701047889 -0.00812344105688402 -0.00687351685277005 -0.0064434504533945 0.00579267431445509
RT60_2014 5.39249043678999 0.00561641283129609 0.00593869436490415 -0.00270345867735795 -0.00163150039710325 -0.0102988441579857 -0.00386232307151369 -0.00111781616685179 -0.0160059765678363 -0.0257862984463433 0.00625425324039715
RT62_2014 6.71361736604495 0.00243716351282962 0.00247303214596572 0.0159648068545653 0.0025812685661802 -0.0461618986318144 -0.00623301911529192 -0.01439511564379 0.00283165210933643 -0.00679544375238497 -0.00323534417099438
SF1_2014 6.8082770774992 0.00367898764146214 -0.00485611206311539 -0.0115748068836663 0.000627397199407789 0.0110609140463847 0.00230692484500739 0.00032996259972737 -0.0210248164265398 0.0098842068076255 -0.0017616184013696
SF10_2014 6.03162412238593 0.00115208348188405 -0.00258348978064646 -0.014160049399597 0.00642918477140023 -0.017334448094726 0.00175771063082744 0.0243153678499925 -0.0105816545215585 -0.0144532642361204 0.00463638218873045
SF12_2014 5.81813379298984 0.00782729292523057 0.00890007005517917 0.00653008241029962 -0.00165111405820915 0.0289476870021487 0.00345053770500879 0.0119395866251411 -0.0137547611075172 -0.00949964714433921 0.00387746225526581
SF2_2014 4.86004550466524 -0.00239122684204503 0.000117095685647658 -0.00245149315178868 -0.00107338714248917 -0.00276494633466628 0.0114369764557817 0.0118175399844804 -0.0190438103560773 -0.00264312730949559 -0.00832031967879681
SF22_2014 5.71146660815488 0.00642100995908267 -0.00889543710821618 0.00121188292915985 -0.00352280490765649 -0.00779095396617705 -0.000767581420122153 0.00318234372010218 -0.00270978613041887 0.00027341467860063 -0.000233495183342983
SF23_2014 4.6490500950441 0.00810686221238815 -0.00602378420009582 0.00268674937683764 -0.00594579541248776 -0.00354634526833416 0.00615134853066657 -0.0182764651333601 -0.0107553683060508 -0.00681113291558227 0.00469008872549327
SF24_2014 5.06372780038855 -0.00259142934719458 0.0184022065160597 5.34583135131946e-05 0.00705001569969746 -0.0211362480449559 0.00117328894905568 0.0142579902258431 -0.0148314297307983 -0.0124133635129383 -0.00645713750339638
SF27_2014 5.235127996338 -0.00273436777474563 -0.010244821345651 -0.00143080720781085 -0.00879355081135726 -0.000724868497483186 -0.00214744579482916 -0.00415411664545503 -0.00670462764951049 0.000587906023045292 0.00281811628192508
SF28_2014 5.73374077779177 -0.00369355805361834 -0.00144272716674288 -0.0106086891520283 -0.00380081573786356 -0.0103128276492313 0.0229574510164656 -0.0159581637141601 0.00712637787751645 0.00955546925032518 -0.0142629446993329
SF29_2014 5.20004339009614 -0.00225351147822107 -0.0372988476438042 0.0109743728774938 -0.00556529671923103 -0.00929021062689301 -0.00128310878157552 0.0136432240890781 -0.00132099978845042 -0.0113271297471843 0.00258590384830255
SF3_2014 5.08784160137139 0.00902834998462971 0.00250597891492116 0.00697271741346045 0.00660232330778125 0.015941848093423 -0.00476098890403563 0.0197400458401816 0.00610859806343714 0.0107516193202109 0.00561442518745639
SF30_2014 5.1814394912691 0.00855648942121222 0.00348729627017198 -0.00652240958728568 -0.0026787551058875 0.0143764663664081 0.00279362245666849 0.0081881877850605 -0.0120122586430086 -0.0169888411788642 0.00452091485791866
SF32_2014 5.40427891932684 0.00611261173253183 0.0271236029224282 -0.00355699929515017 -0.00927202041862425 0.0272648002702587 -0.0108733081970885 0.00170215941070755 0.0150407256086521 0.0049394686420256 0.0112387024915451
SF33_2014 5.05255360813381 -0.00195853803114976 0.0102454009463584 -0.0150844790021916 -0.0101332933103327 0.0105779603464407 -0.00152671533353916 -0.00711150894766602 -0.00997878471246513 0.00913957342257039 -0.0093026042683575
SF4_2014 4.88129307293968 0.00844180067487268 0.00319352881021683 0.00240807516780151 -0.000438939760563509 -0.0135710654643317 0.00118196193143061 -0.0129047560545434 -0.0255285613920198 5.60825417917144e-05 -0.00211043023496718
SF5_2014 5.18335467653497 0.00856607928599721 -0.00315903904426801 0.000417096467327022 -0.0106768507755456 -0.069406911234996 0.0146989528345097 -0.00956009892737002 -0.00411632307891776 -0.00412041985014231 -0.00639565412608027
SF58_2014 6.14042131502904 0.0156239377012443 -0.00305592598009972 -0.00378337367314573 0.0160774801315274 -0.0387247674574517 -0.00489875207001594 0.00649577997930431 0.00883552031178608 -0.000653487450116651 0.00733509593122377
SF83_2014 5.40210584308748 0.0249330148690922 0.00161858420234502 8.98380401148723e-05 0.00960645287448605 -0.0201244593071314 0.00471050433091107 0.00209086420358734 -0.00994221645684009 0.00100375065928373 9.28779778999228e-05
SH1_2014 7.01969391753128 -0.00349463068569077 -0.00957988124390985 -0.0097774656420737 0.00844647408221305 -0.0466334430524775 0.00573587206439003 0.0140131803793769 -0.00112809804097728 0.0109516596306731 -0.00164693594857939
SH10_2014 6.62624903058876 0.0135454141040237 -0.00504781444503341 -0.000155959754560058 0.0049179883019579 0.00581126281647247 0.0061459427477808 0.0106324445364979 -0.00602895440137891 -0.00733565669267315 -0.00410535510110154
SH11_2014 6.79123336592347 0.011118147867242 0.0040919124510554 0.0250348296491656 -0.00141077798777605 -0.00888857218732703 -0.00305512086876608 0.0033595547807571 -0.000466114658684397 0.00204699412490812 -0.000473851617755621
SH12_2014 6.61155922679651 -0.00621946101675286 0.00523428039903054 0.00245412764294659 0.0040169315587971 -0.0319583209177586 -0.00716204543482234 -0.00268397856520101 0.00654126835469465 -0.003029910042639 -0.00366765462062957
SH13_2014 5.75099780598555 0.00993503134535874 0.00513140155939525 0.0110274009563441 0.00836885285230552 -0.0227253201606484 0.00797538015271896 -0.00292009504993156 0.00954646483489186 -0.0230395826280071 0.00293612698062418
SH14_2014 5.32996278118494 -0.00163056138955299 -0.00836055412511151 0.0080995388112902 0.0109331086822512 0.0176840298340896 0.00137633279392693 0.000756764436856075 -0.0039790099541085 0.00460916173096923 0.00664497943184194
SH16_2014 6.53734158507525 0.00950159491787794 -0.000841087237241408 0.00558765598738873 0.00548002616229255 -0.0412980587547249 -0.0128235288389953 0.00325969554696139 -0.00101326443294236 -0.0133022732578931 -0.00173932376351545
SH18_2014 5.98100490125483 -0.00119159184314513 -0.00489084765171959 -0.0156447793032138 0.000518270994230155 -0.0287168165791698 -0.00153805044803696 0.00542688651550744 0.00988064772860803 -0.0010819307545753 0.0262130171724097
SH19_2014 6.21404209821151 0.00410235838153336 -0.00205192476003952 0.00224223013009353 -0.0253118497433968 0.0031791093642548 -0.00382803158410401 0.0102316452428408 0.0057851930608969 0.00845832228312297 -0.00611325575097813
SH2_2014 5.88650567576765 0.00666398443431171 -0.0109378165437552 0.00828514852540002 -0.000328976204000657 -0.0406969436705904 0.00991156794729339 -0.00564782042937315 0.00081582719003722 -0.014562424925792 -0.00181314692213245
SH20_2014 5.93612328094385 0.0195555189676191 -0.00325140652196923 0.00986375958490265 -0.000469234864845472 -0.000136419284020237 0.0100876445973773 -0.00469362125692292 -0.00954659309958196 0.00912454622490148 0.000508842130926181
SH4_2014 7.09580433189659 -0.00821456213874558 0.000739964524588159 0.000763735545780356 -0.00129874987370952 -0.0133242128572498 0.00143748975201639 -0.00178150432684852 0.00425784599847027 0.00533923923946134 0.00338460238294943
SH5_2014 7.5809988352571 -0.00123574978758704 -0.0160544098235698 0.00962025438902814 0.00487154218636674 0.0587266709249252 0.00675651646797597 0.00311832276778411 -0.00151790044443164 0.0118393765726936 -0.0141091880735299
SH6_2014 5.92762107778239 0.00315556229921275 -0.00619397109932759 0.0268537514394214 -0.0033063484580683 6.13722795699692e-05 0.0080406475141145 -0.0111751658832243 -0.00266269774676732 0.0188248567916942 -0.0185411769352018
SH7_2014 7.07370303156943 0.00805635046290468 0.00476089074347764 0.015267108672604 -0.00196746022378191 -0.064165739470314 0.0055271765627299 -0.0095380229539189 -0.0049468261935457 0.0113495055918186 -6.98477127317931e-05
SH8_2014 7.16810209029372 0.00363982991406418 -0.00768307051970679 0.0106803673094736 -0.000819691438202679 -0.0363743819291741 -0.0054994855625429 0.00362272974143877 -0.0048781308501644 0.018332935316813 -0.00203786104204887
SK1_2014 5.90888843000854 0.0101542345433708 -0.0018536864084961 0.0107291645473514 0.0193042466218699 -0.0287859620094365 0.00952137572056358 0.0101410252038657 -0.00295188186432942 0.013875776001598 0.00143709122051126
SK10_2014 5.83939660700816 0.004886578345007 -0.00371234501494224 0.0155920078085604 0.0261397379673742 -0.0456806902527446 -0.00460228843203977 -0.0116408559828106 0.00151312649797079 0.0102274629393118 -0.013604050200079
SK12_2014 6.73032375784517 0.0145363431334562 0.0137002281472791 0.00557585804298278 -0.00564042947514312 -0.0216580392720705 0.00696069825791158 -0.00890709459484721 -0.00403014219206975 0.00202382838103436 -0.0128560658148267
SK13_2014 6.66179851678819 -0.0192390020381758 0.00475538972605795 -0.0081246706414136 0.00195261999102555 -0.0119399515309024 -0.00233693742304489 -0.0123760988513229 -0.00770050645496254 0.00405299157954613 -0.00763352174803088
SK14_2014 6.64014271959978 0.00557646332128026 0.00359923252496247 0.009742319880978 0.0051196189877901 -0.015801184178006 -0.00931947497341456 0.0024189136032986 -0.00537534410566322 -0.00204018829383321 0.00601272820871857
SK15_2014 8.72484998446872 -0.00584610010424856 0.00324368318738177 0.020978711111004 -0.00874926893756732 0.0475998009647497 -0.00708234416095185 -0.0357707349831861 -0.0191931470815387 0.00603032961944426 0.00683061260943474
SK17_2014 6.5294027309368 0.0335999296815163 0.00907498532723654 0.00482970867180894 0.00673070520022195 -0.0105000243548032 -0.00594764880181255 0.00803860158448019 -0.000859846785361438 -0.0109833539719361 0.00376845913763246
SK19_2014 6.25194982546876 0.00139996489117808 -0.0088858582131776 -0.0104598060470882 -0.0152547809684045 0.0251548668569143 0.0016452122993756 0.00157899501447092 -0.0125854964251783 0.00534801323121977 0.00149812465198989
SK24_2014 6.78540655158144 0.0150021581340941 -0.00518218360087529 -0.0105504985131648 -0.00451546902638073 -0.00460608554698272 0.00867879455010075 -0.00529628976702655 -0.00374279458194778 -0.0117143410125349 -0.00425974231496034
SK25_2014 6.99504344806145 0.00477477794649529 0.00407782330098554 0.00358925609242351 0.00405650838269556 0.0438774352259617 -0.00119566729109593 -0.00873742735355311 -0.0146330899526908 -0.000193726495777918 -0.00846568330131368
SK26_2014 6.36615983512658 -0.0133954443424741 -0.00575148793601463 0.0120815701647168 -0.0134643277517013 0.0401280464836265 0.00782544955001125 0.0127512259618685 0.00189078668485896 0.0102358930242071 -0.00385480678880155
SK30_2014 6.42128640455012 -0.00847256048779046 0.00822223553288809 0.0109456507455372 -0.00995600107502219 -0.00420569163031393 -0.00484862382003968 -0.0046608779398759 0.0162402075772584 0.0159437823810899 0.00383517636576638
SK4_2014 7.26526569820491 -0.0302112509200942 0.0071082589069861 0.00723746405290071 -0.0113471920160487 0.0288535910574674 -0.012349198308697 -0.00953810693851864 0.00743674289902003 0.000821407309708713 0.0132404348143919
SK7_2014 7.54167427105723 -0.00785406367918722 -0.0059051604309761 0.00166511876552513 0.00199018465364099 0.0413097328815835 0.00452025872474715 -0.00507313811089063 -0.00877243306305464 -0.00541094255949903 0.0105892008243069
SK8_2014 5.98223122533943 0.0174191787401596 0.00348921154344363 -0.00916349599905419 0.00194715326158903 -0.0412470986074349 -0.00741514651969822 0.0222135328221912 -0.00602439563126738 -0.00303964973462197 0.00253956524662576
SR1_2014 6.15831582601579 -0.00264862186612758 -0.00415939833123313 -0.000632026360914991 -0.0146817884663977 0.022499793796019 0.0192924532486271 -0.0222758018313513 -0.0038899357896096 -0.000976053660594823 0.00803014353209403
SR105_2014 4.98695510404926 0.00146928989317724 -0.00769485559768601 0.0016758367118804 0.00481598949243874 0.0180857368082572 -0.0104600652896086 -0.00779178632800757 0.010547557726603 0.00167882873012485 -0.0157912771871961
SR107_2014 5.27339296209237 0.00610006922286602 0.00353535056755432 0.0120970868349397 0.0154676546352185 0.0156570466542793 0.00867578418593947 0.00171168331066538 0.00499052631594813 -0.00788479031393994 -0.000752220353281148
SR113_2014 6.83231740608677 -0.0179168477230474 -0.00759513034852059 -0.000469995403090976 0.00924290071340624 0.00602972105070427 -0.0156601680345916 0.00321403735422992 -0.00662199666259899 -0.00165838939585023 -0.00612649425408709
SR114_2014 4.80609242873626 -0.0288899121066567 -0.00457156625790759 0.012520611362182 0.00774384146620244 0.0394197122813688 -0.0174358533168078 0.0079150454105568 0.00770124877576678 -0.00243075015134156 0.000283306067257942
SR120_2014 4.68797577837238 -0.0173470641714943 0.0018948686561325 -0.00598006265289903 0.00221809073229692 0.0242680342199615 -0.033887726951093 -0.0248268507843151 -0.000445941354303574 -0.000943247092712344 -0.00558649234395251
SR125_2014 7.52029954553586 -0.00569548516622722 0.00773056586214065 0.00252491028385563 0.00127359436534278 -0.0293438258026498 0.0127170939011194 0.0176339372619157 -0.0186609220120595 -0.000496541061419531 0.00369433360485076
SR128_2014 4.11891846735023 0.0217350840099976 -0.00705384596290194 0.00502177206321354 -0.00410860111109362 -0.0283719298060883 0.0110049012322223 -0.0142499238851347 -0.00244704739783642 0.00128830225127135 -0.010450723846472
SR130_2014 6.66272393107759 -0.0159821953885381 0.00275091902815945 0.00181848541240849 -0.00412566450440446 0.01047423817113 -0.0059410514886654 0.0098303223709896 -0.00327673170211401 0.000150038265753643 -0.0134317340218876
SR131_2014 4.41316553051749 0.0246684459464565 -0.00365494443990323 -0.00683224666695304 -0.00831112931235909 -0.00683591949628857 -0.00757431372109688 -0.00339561712581258 0.00710752797383901 0.000486953406941334 0.00461578185714796
SR133_2014 5.4050959534923 0.0188943195748247 0.000478975533757187 -0.0144274575327473 -0.00106083993108614 0.0249534441262498 0.0186361470796385 0.0153789823110101 0.0049678949841891 0.00442173186151441 -0.00569955768353309
SR137_2014 4.60309014966445 0.000849417316494658 -0.012219246807859 -0.0114467862275943 0.00454149369799364 -0.0127302732201579 -0.0190407538748071 0.00603307673668842 -0.00773881270420365 0.0171340025683763 -0.00927113917347645
SR141_2014 5.25248921011916 -0.00874813164587402 -0.00575028076957609 -0.0151663851980021 -0.0033660798951089 0.00154461542449372 0.0173097079751307 0.00891617271224295 0.00768950780947139 0.0104237607087629 0.00101302835689144
SR144_2014 6.10898334224158 0.00914211782083351 0.0026397079918018 0.00304636797042017 -0.00208172907812584 -0.0128395154243773 -0.00642514450463588 0.00962565645265726 -0.000629482867784338 0.00220286716688617 -0.00175512928904765
SR148_2014 5.03596554823799 -0.00306361672811418 -0.000396550776481009 -0.00240740176194309 -0.000477396768567652 -0.000578058309895455 0.0236955790024279 -0.0133942713476904 0.00756227543830896 0.00993306561404946 -0.00116598822894396
SR149_2014 5.20313272769 -0.0101154820655714 -0.0075242306054532 -0.0171362578722518 -0.00213728607038816 0.00103596622411402 0.0179407345294276 0.00473683972471776 -0.00489595077429684 -0.00224159934997635 0.00302379502181337
SR159_2014 7.46490695491563 -0.0172503640672462 0.00144482032027281 0.00617074205088088 -0.00763562772761301 0.0286894720018381 -0.00497308532493876 -0.00725437394883828 0.00114073291043082 0.0018204131888532 -0.00226279249120826
SR18_2014 4.9337906923506 0.0279564329153717 0.00845340917080992 -0.0141942960728991 -0.00862694185214042 -0.0366668213474364 -0.02490813358741 -0.00405677953793015 0.00562199641526707 0.0270564882667997 0.000506981939860764
SR24_2014 6.50495580972341 -0.0350549360250927 0.0013022944626452 0.00490166856456413 0.00465339857912971 -0.0104196601010344 0.0285041487898888 -0.0109811052196317 -0.009475215872892 0.00251283912360339 -0.000563217882961101
SR25_2014 4.72979527462026 -0.0146991067490878 -0.00327957069536721 0.00839974021775032 0.00554689795636547 0.00445108536794415 -0.0178728499637754 0.00771442746698749 -0.00240503289536597 0.00324799361695287 0.00849822183471837
SR34_2014 6.55711367167156 -0.0158053281294559 -0.00954163127505559 -0.011258504628723 0.0253464669373843 -0.0354012859728253 -0.0227177116873538 -0.0122297796472747 0.00187877567064148 0.00392756398320737 -0.00619836932440256
SR37_2014 8.87083714383613 -0.0208973154002936 0.00839376382474755 -0.00450411952221626 0.00597003336707642 -0.0122561038011973 0.0162094786580656 0.001719478754845 0.00136034319799378 -0.00443243445964745 -0.00543799585245493
SR45_2014 6.28412984028755 -0.0348191432854093 0.00439429738809752 -0.0168926814076353 0.00351600317343013 0.0367412502291907 0.00617804526650391 -0.0100233208022929 0.000734285917431972 0.0037416013006392 -0.00520301054593766
SR51_2014 4.67222348199485 0.00811317131477454 0.000735907605174786 -0.00734545676137461 -0.0138118268476249 0.0357963448440294 -0.0327431376952467 0.0249124488274513 0.00309148530366691 0.00827555740281988 0.00829970999915929
SR58_2014 5.45599277846424 0.0175269477337865 7.91363716469586e-06 -0.0178811819924076 -0.000865981191571643 0.00341669031643378 -0.0129223408379074 -0.0136321560506265 -0.00541450676694843 0.00779182993053158 0.00152509674865201
SR80_2014 5.15063835762629 0.0231558494759008 -0.00179971912838273 -0.0101507451739801 0.0093105774093498 0.0315242925409309 -0.0202837078474854 -0.0101580392134995 -0.00264588288314329 -0.00558605971823768 0.00865263201271714
SR88_2014 6.1176700057083 0.0252452029012534 -0.000271618215824216 -0.00360783839441619 -0.0105318741495361 0.0665958960707508 -0.0245118931458959 0.00456897363404343 0.0160028126968632 0.0194103039887595 0.00336687434488189
SR89_2014 6.09132625764965 -0.0210618203866161 0.00111697355774925 -0.0094145314157529 0.00858348284641633 -0.0320601891096015 0.0489267489117014 -0.00477126232342831 0.0203158719446288 -0.00431590373139592 0.00176264565520395
SR92_2014 5.00239726375959 -0.000525710000387544 0.00128966237940468 0.00301714121598083 0.00320268700996585 0.0155089882978461 0.0315476986019297 -0.00931138938574079 0.00225609216540217 -0.000668439874642796 -0.00443280338593992
SR96_2014 6.16415133756134 0.00258259242435644 -0.0125887254499667 0.001987604912796 -0.00178650125624558 -0.000926055478288433 -0.00725599439617692 -0.00242556290047251 0.0225448351977162 0.01146970447977 0.00729336665359279
